"Effect_Size_ID","Study_ID","Species_ID","Treatment_ID","Trait_ID","First_Author","Title","Year","Year_Z","Journal","Journal_Impact_Factor-2021","Kingdom","Phylum","Class","Order","Family","Scientific_Name","Ecosystem","Plasticity_Mechanism","Developmental_Exposure_Time_Category","Developmental_Exposure_Time","Acclimation_Exposure_Time","Exposure_Units","T1_constant","T2_mean","T2_Magnitude","Fluctuation_Category","Fluctuation_Period","Fluctuation_Unit","Number_Of_Fluctuations","Acclimation_Life-History_Stage","Acclimation_Life-History_Stage_Category","Trait_Category","Measurement","Trait_Unit","Performance_Curve","Complex_Design","Species_Overlap","Animal_Overlap_T1","Animal_Overlap_T2","Animal_Overlap","Animal_Code","Shared_Animal_Number","Shared_Control","Shared_Control_Code","Shared_Control_Number","n_R1-1","R1-1_Mean","R1-1_SD_Final","n_R2-2","R2-2_Mean","R2-2_SD_Final","Percentage_Transformation","Proportion_Transformation","In_Transformation","R1-1_Mean_Transformed","R1-1_Mean_Add","R1-1_SD_Final_Transformed","R1-1_SD_Final_Add","R2-2_Mean_Transformed","R2-2_Mean_Add","R2-2_SD_Final_Transformed","R2-2_SD_Final_Add","InRR","v_InRR","Precision","InCVR","v_InCVR","Precision_CVR","Reciprocal_Transformation","InRR_Transformed","InRR_Untransformed","v_InRR_Untransformed","InCVR_Untransformed","v_InCVR_Untransformed","SMD","v_SMD"
210,22,2,1,4,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Morphology","Wing Size","Pixels","No","No","B","A","B","A","22:B:A:B:A",51,"A","22:B:A:4",137,20,1327.77777777778,124.225998749988,20,1300,149.071198499987,"No","No","No",1328.27777777778,1328.27777777778,124.725998749988,124.725998749988,1300.5,1300.5,149.571198499987,149.571198499987,-0.0211343932880644,0.00110223669550906,-0.0650496732904984,0.202677342775682,0.111905876682343,-0.0749712755677732,"No",-0.0211343932880644,-0.0211343932880644,0.00110223669550906,0.202677342775682,0.111905876682343,-0.197704528618624,0.100488588507954
211,22,2,1,5,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Physiological","Starvation Tolerance","min","No","No","B","A","B","A","22:B:A:B:A",51,"A","22:B:A:5",138,20,4.54973821989529,1.05364459672766,20,4.49738219895288,0.936572974869021,"No","No","No",5.04973821989529,5.04973821989529,1.55364459672766,1.55364459672766,4.99738219895288,4.99738219895288,1.43657297486902,1.43657297486902,-0.0104221891799818,0.00886479969437893,-0.0784431053164836,-0.0676203451082793,0.119687860317248,-0.0776289866365105,"No",-0.0104221891799818,-0.0104221891799818,0.00886479969437893,-0.0676203451082793,0.119687860317248,-0.0342962005032625,0.100014702867112
212,22,3,1,1,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Development Time","Days","No","No","C","A","B","A","22:C:A:B:A",52,"A","22:C:A:1",139,360,12.9019607843137,4.46439199082593,360,13.6862745098039,9.67284931345618,"No","No","No",13.4019607843137,13.4019607843137,4.96439199082593,4.96439199082593,14.1862745098039,14.1862745098039,10.1728493134562,10.1728493134562,0.0568738899075347,0.00180953476336335,-0.0710281591702428,0.660033998449064,0.00739717637714581,0.50253143604737,"Yes",-0.0568738899075347,-0.0568738899075347,0.00180953476336335,0.660033998449064,0.00739717637714581,-0.0978862922630748,0.00556220953209237
213,22,3,1,2,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Population","Survival","No.","No","No","C","A","B","A","22:C:A:B:A",52,"A","22:C:A:2",140,9,31.1392405063291,4.55696202531647,9,34.5569620253165,3.41772151898733,"No","No","No",31.6392405063291,31.6392405063291,5.05696202531647,5.05696202531647,35.0569620253165,35.0569620253165,3.91772151898733,3.91772151898733,0.102576086619535,0.00422611065076325,-0.0763556556997207,-0.357106341973141,0.285481101884452,-0.0998242245378078,"No",0.102576086619535,0.102576086619535,0.00422611065076325,-0.357106341973141,0.285481101884452,0.719593271301935,0.236605957669528
214,22,3,1,3,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Fecundity","No.","No","No","C","A","B","A","22:C:A:B:A",52,"A","22:C:A:3",141,20,42.152466367713,26.0707477197284,20,74.4394618834081,32.0870741165888,"No","No","No",42.652466367713,42.652466367713,26.5707477197284,26.5707477197284,74.9394618834081,74.9394618834081,32.5870741165888,32.5870741165888,0.563595512359286,0.0288584327977177,-0.0797606962003539,-0.354516009103681,0.139894706762519,-0.0831493492351486,"No",0.563595512359286,0.563595512359286,0.0288584327977177,-0.354516009103681,0.139894706762519,1.06437789134876,0.1141612536949
215,22,3,1,4,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Morphology","Wing Size","Pixels","No","No","C","A","B","A","22:C:A:B:A",52,"A","22:C:A:4",142,20,1816.66666666667,173.916398249983,20,1733.33333333333,173.916398249983,"No","No","No",1817.16666666667,1817.16666666667,174.416398249983,174.416398249983,1733.83333333333,1733.83333333333,174.416398249983,174.416398249983,-0.0469437546354902,0.000966609086337038,-0.062903558736142,0.0469210831569895,0.111770167283337,-0.0749216447328404,"No",-0.0469437546354902,-0.0469437546354902,0.000966609086337038,0.0469210831569895,0.111770167283337,-0.468291427949349,0.102741210768636
216,22,3,1,5,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Physiological","Starvation Tolerance","min","No","No","C","A","B","A","22:C:A:B:A",52,"A","22:C:A:5",143,20,8.18848167539267,1.52193108416217,20,6.85340314136126,0.936572974869021,"No","No","No",8.68848167539267,8.68848167539267,2.02193108416217,2.02193108416217,7.35340314136126,7.35340314136126,1.43657297486902,1.43657297486902,-0.16683498461573,0.0046160983711029,-0.0766926833602688,-0.174557913322987,0.115424909354304,-0.0762174857974389,"No",-0.16683498461573,-0.16683498461573,0.0046160983711029,-0.174557913322987,0.115424909354304,-0.746105563930684,0.106958418906604
217,22,4,1,1,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Development Time","Days","No","No","D","A","B","A","22:D:A:B:A",53,"A","22:D:A:1",144,360,12.8627450980392,5.95252265443458,360,13.8039215686274,7.44065331804322,"No","No","No",13.3627450980392,13.3627450980392,6.45252265443458,6.45252265443458,14.3039215686274,14.3039215686274,7.94065331804322,7.94065331804322,0.0680631168262506,0.00150373821958273,-0.069133531236815,0.13935709128844,0.0070908632125128,0.529244335497566,"Yes",-0.0680631168262506,-0.0680631168262506,0.00150373821958273,0.13935709128844,0.0070908632125128,-0.129951542452659,0.00556728291901793
218,22,4,1,2,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Population","Survival","No.","No","No","D","A","B","A","22:D:A:B:A",53,"A","22:D:A:2",145,9,32.5316455696203,3.41772151898735,9,28.8607594936709,3.0379746835443,"No","No","No",33.0316455696203,33.0316455696203,3.91772151898735,3.91772151898735,29.3607594936709,29.3607594936709,3.5379746835443,3.5379746835443,-0.117806986891671,0.0031763827725912,-0.0750372970656902,0.0158260147511952,0.284428905758131,-0.0997649502898341,"No",-0.117806986891671,-0.117806986891671,0.0031763827725912,0.0158260147511952,0.284428905758131,-0.936614322877442,0.246590177494977
219,22,4,1,3,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Fecundity","No.","No","No","D","A","B","A","22:D:A:B:A",53,"A","22:D:A:3",146,20,28.6995515695067,20.0544213228681,20,50.6726457399103,26.0707477197286,"No","No","No",29.1995515695067,29.1995515695067,20.5544213228681,20.5544213228681,51.1726457399103,51.1726457399103,26.5707477197286,26.5707477197286,0.561051774436175,0.038256196424918,-0.0799042056565704,-0.298669212694086,0.14945730149964,-0.0852414267931772,"No",0.561051774436175,0.561051774436175,0.038256196424918,-0.298669212694086,0.14945730149964,0.906655588458871,0.110275304451046
220,22,4,1,4,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Morphology","Wing Size","Pixels","No","No","D","A","B","A","22:D:A:B:A",53,"A","22:D:A:4",147,20,1816.66666666667,173.916398249983,20,1755.55555555556,223.606797749978,"No","No","No",1817.16666666667,1817.16666666667,174.416398249983,174.416398249983,1756.05555555556,1756.05555555556,224.106797749978,224.106797749978,-0.0342083792236097,0.00127496892823435,-0.0671218627144829,0.284708708009942,0.112078730690817,-0.0750343166712476,"No",-0.0342083792236097,-0.0342083792236097,0.00127496892823435,0.284708708009942,0.112078730690817,-0.298284985415598,0.101112174156555
221,22,4,1,5,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila immigrans","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Physiological","Starvation Tolerance","min","No","No","D","A","B","A","22:D:A:B:A",53,"A","22:D:A:5",148,20,8.45026178010471,1.63900270602079,20,6.53926701570681,1.28778784044491,"No","No","No",8.95026178010471,8.95026178010471,2.13900270602079,2.13900270602079,7.03926701570681,7.03926701570681,1.78778784044491,1.78778784044491,-0.240178733370436,0.006080885600561,-0.0775724412878244,0.0606333642739962,0.11689348810168,-0.0767153694048978,"No",-0.240178733370436,-0.240178733370436,0.006080885600561,0.0606333642739962,0.11689348810168,-0.950180987528844,0.111285548863266
222,22,5,1,1,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Development Time","Days","No","No","E","A","B","A","22:E:A:B:A",54,"A","22:E:A:1",149,360,15.6862745098039,5.20845732263029,360,15.4509803921569,10.4169146452605,"No","No","No",16.1862745098039,16.1862745098039,5.70845732263029,5.70845732263029,15.9509803921569,15.9509803921569,10.9169146452605,10.9169146452605,-0.0146433367010866,0.00164663018004134,-0.070106435301888,0.662530088925375,0.00723408517210605,0.516472675889718,"Yes",0.0146433367010866,0.0146433367010866,0.00164663018004134,0.662530088925375,0.00723408517210605,0.0269827046042087,0.00555606115718594
223,22,5,1,2,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Population","Survival","No.","No","No","E","A","B","A","22:E:A:B:A",54,"A","22:E:A:2",150,9,25.0632911392405,3.41772151898735,9,17.9746835443038,2.27848101265823,"No","No","No",25.5632911392405,25.5632911392405,3.91772151898735,3.91772151898735,18.4746835443038,18.4746835443038,2.77848101265823,2.77848101265823,-0.324756044709298,0.00512285258181324,-0.0770539609181757,-0.0188015382063485,0.286379415817096,-0.0998744853406232,"No",-0.324756044709298,-0.324756044709298,0.00512285258181324,-0.0188015382063485,0.286379415817096,-1.98781960389537,0.331984077156409
224,22,5,1,3,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Fecundity","No.","No","No","E","A","B","A","22:E:A:B:A",54,"A","22:E:A:3",151,20,54.7085201793722,18.0489791905813,20,49.3273542600897,18.0489791905813,"No","No","No",55.2085201793722,55.2085201793722,18.5489791905813,18.5489791905813,49.8273542600897,49.8273542600897,18.5489791905813,18.5489791905813,-0.102553176886327,0.0125732014261187,-0.0790040273600187,0.101910716717988,0.123416459629435,-0.0787836170080837,"No",-0.102553176886327,-0.102553176886327,0.0125732014261187,0.101910716717988,0.123416459629435,-0.284342080710449,0.101010630235784
225,22,5,1,4,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Morphology","Wing Size","Pixels","No","No","E","A","B","A","22:E:A:B:A",54,"A","22:E:A:4",152,20,2222.22222222222,173.916398249985,20,2144.44444444444,198.761597999981,"No","No","No",2222.72222222222,2222.72222222222,174.416398249985,174.416398249985,2144.94444444444,2144.94444444444,199.261597999981,199.261597999981,-0.0356190188904001,0.000739379173436014,-0.0575433963388599,0.168730194719023,0.111542843764608,-0.0748382387498204,"No",-0.0356190188904001,-0.0356190188904001,0.000739379173436014,0.168730194719023,0.111542843764608,-0.407112975149168,0.102071762181685
226,22,5,1,5,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Physiological","Starvation Tolerance","min","No","No","E","A","B","A","22:E:A:B:A",54,"A","22:E:A:5",153,20,4.49738219895288,0.819501353010393,20,4.73298429319372,1.2877878404449,"No","No","No",4.99738219895288,4.99738219895288,1.31950135301039,1.31950135301039,5.23298429319372,5.23298429319372,1.7877878404449,1.7877878404449,0.0460675107746529,0.00932165304327007,-0.0785363116628118,0.256482589343966,0.120148081094808,-0.0777753794403011,"No",0.0460675107746529,0.0460675107746529,0.00932165304327007,0.256482589343966,0.120148081094808,0.146972306406347,0.10027001073563
227,22,6,1,1,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Development Time","Days","No","No","F","A","B","A","22:F:A:B:A",55,"A","22:F:A:1",154,360,15.9607843137255,5.95252265443461,360,16.1960784313725,6.6965879862389,"No","No","No",16.4607843137255,16.4607843137255,6.45252265443461,6.45252265443461,16.6960784313725,16.6960784313725,7.1965879862389,7.1965879862389,0.0141930235851439,0.000942916280179299,-0.062465307624733,0.0948982081956864,0.00652968937644444,0.584684720024518,"Yes",-0.0141930235851439,-0.0141930235851439,0.000942916280179299,0.0948982081956864,0.00652968937644444,-0.034390486047059,0.00555637687884066
228,22,6,1,2,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Population","Survival","No.","No","No","F","A","B","A","22:F:A:B:A",55,"A","22:F:A:2",155,9,29.2405063291139,2.65822784810127,9,25.1898734177215,3.41772151898734,"No","No","No",29.7405063291139,29.7405063291139,3.15822784810127,3.15822784810127,25.6898734177215,25.6898734177215,3.91772151898734,3.91772151898734,-0.146413082263918,0.00383703890098517,-0.0759511513794103,0.361246729996983,0.285091162546983,-0.0998023087857169,"No",-0.146413082263918,-0.146413082263918,0.00383703890098517,0.361246729996983,0.285091162546983,-1.08415525590478,0.254872017191832
229,22,6,1,3,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Fecundity","No.","No","No","F","A","B","A","22:F:A:B:A",55,"A","22:F:A:3",156,20,65.9192825112108,36.0979583811625,20,31.8385650224215,30.0816319843021,"No","No","No",66.4192825112108,66.4192825112108,36.5979583811625,36.5979583811625,32.3385650224215,32.3385650224215,30.5816319843021,30.5816319843021,-0.719726932026461,0.0598954740401346,-0.0800634182790379,0.525367129470194,0.171813726794852,-0.0892238537307203,"No",-0.719726932026461,-0.719726932026461,0.0598954740401346,0.525367129470194,0.171813726794852,-0.99049323257163,0.112263460547127
230,22,6,1,4,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Morphology","Wing Size","Pixels","No","No","F","A","B","A","22:F:A:B:A",55,"A","22:F:A:4",157,20,2194.44444444444,149.071198499989,20,2144.44444444444,198.761597999981,"No","No","No",2194.94444444444,2194.94444444444,149.571198499989,149.571198499989,2144.94444444444,2144.94444444444,199.261597999981,199.261597999981,-0.0230430841400721,0.000663681132979327,-0.0549427069564336,0.309789421056301,0.111467125283723,-0.0748103817829459,"No",-0.0230430841400721,-0.0230430841400721,0.000663681132979327,0.309789421056301,0.111467125283723,-0.278166843220861,0.100967209908343
231,22,6,1,5,"T. Manenti","Environmental Heterogeneity Does Not Affect Levels Of Phenotypic Plasticity In Natural Populations Of Three Drosophila Species",2017,0.500246375191263,"Ecology And Evolution",3.167,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila hydei","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,23,23,15,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Physiological","Starvation Tolerance","min","No","No","F","A","B","A","22:F:A:B:A",55,"A","22:F:A:5",158,20,4.0261780104712,1.05364459672765,20,3.84293193717278,0.936572974869021,"No","No","No",4.5261780104712,4.5261780104712,1.55364459672765,1.55364459672765,4.34293193717278,4.34293193717278,1.43657297486902,1.43657297486902,-0.0413281954928438,0.0113621930589012,-0.0788611150501099,-0.036804740047023,0.122197836195986,-0.0784139987854115,"No",-0.0413281954928438,-0.0413281954928438,0.0113621930589012,-0.036804740047023,0.122197836195986,-0.120036701761409,0.100180110122122
232,23,1,1,1,"A. H. Houston","Erythrodynamics In Goldfish, Carassius-Auratus L - Temperature Effects",1992,-2.12558950922114,"Physiological Zoology",0,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Carassius auratus","Aquatic","Acclimation",NA,NA,21,"Days",25,25,20,"Sinusoidal (Sine Curve)",1,"Day",21,"Adult","Adult","Physiological","Haematocrit","%","No","No","A","A","B","A","23:A:A:B:A",56,"A","23:A:A:1",159,9,22.1030927835052,3.34020618556701,15,25.1340206185567,4.07262166302223,"Yes","No","No",0.989448561461076,22.6030927835052,0.540249144090593,3.84020618556701,1.02514493464952,25.6340206185567,0.546942999131224,4.57262166302223,0.0354415019180624,0.0521020262746844,-0.0800213154245318,-0.0428387953611125,0.269986338694947,-0.0989046514804421,"No",0.0354415019180624,0.125833653908453,0.00532855364454592,0.0224842395745639,0.222491559064478,0.0632953162477385,0.177861242299838
233,23,1,1,2,"A. H. Houston","Erythrodynamics In Goldfish, Carassius-Auratus L - Temperature Effects",1992,-2.12558950922114,"Physiological Zoology",0,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Carassius auratus","Aquatic","Acclimation",NA,NA,21,"Days",25,25,20,"Sinusoidal (Sine Curve)",1,"Day",21,"Adult","Adult","Biochemical Assay","Erythrocytes","cellsx106/mm3","No","No","A","A","B","A","23:A:A:B:A",56,"A","23:A:A:2",160,9,1.60677966101695,0.24406779661017,15,1.65706214689265,0.246984743052635,"No","No","No",2.10677966101695,2.10677966101695,0.74406779661017,0.74406779661017,2.15706214689265,2.15706214689265,0.746984743052635,0.746984743052635,0.023586624106869,0.0218541818740409,-0.0795734621065594,-0.0435274288183263,0.239137793842627,-0.096719079450872,"No",0.023586624106869,0.023586624106869,0.0218541818740409,-0.0435274288183263,0.239137793842627,0.0650850741620047,0.177866029171083
234,23,1,1,3,"A. H. Houston","Erythrodynamics In Goldfish, Carassius-Auratus L - Temperature Effects",1992,-2.12558950922114,"Physiological Zoology",0,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Carassius auratus","Aquatic","Acclimation",NA,NA,21,"Days",25,25,20,"Sinusoidal (Sine Curve)",1,"Day",21,"Adult","Adult","Biochemical Assay","Haemoglobin","g/dl","No","No","A","A","B","A","23:A:A:B:A",56,"A","23:A:A:3",161,9,6.70068027210884,0.765306122448979,15,6.63265306122449,0.988005955665156,"No","No","No",7.20068027210884,7.20068027210884,1.26530612244898,1.26530612244898,7.13265306122449,7.13265306122449,1.48800595566516,1.48800595566516,-0.00949224023294471,0.00633230466663568,-0.0776825191803176,0.145094074941769,0.223498011496667,-0.0953805458676381,"No",-0.00949224023294471,-0.00949224023294471,0.00633230466663568,0.145094074941769,0.223498011496667,-0.0465463838747315,0.177822914566357
235,23,1,1,4,"A. H. Houston","Erythrodynamics In Goldfish, Carassius-Auratus L - Temperature Effects",1992,-2.12558950922114,"Physiological Zoology",0,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Carassius auratus","Aquatic","Acclimation",NA,NA,21,"Days",25,25,20,"Sinusoidal (Sine Curve)",1,"Day",21,"Adult","Adult","Physiological","Erythrocytic Volume","microm3","No","No","A","A","B","A","23:A:A:B:A",56,"A","23:A:A:4",162,9,136.888888888889,8.44444444444443,15,154.222222222222,10.3279555898865,"No","No","No",137.388888888889,137.388888888889,8.94444444444443,8.94444444444443,154.722222222222,154.722222222222,10.8279555898865,10.8279555898865,0.118815884839966,0.000797444892230961,-0.0592036805767674,0.0455692767141852,0.217953221331377,-0.0948598686100424,"No",0.118815884839966,0.118815884839966,0.000797444892230961,0.0455692767141852,0.217953221331377,1.64341800971618,0.23404491849985
236,23,1,1,5,"A. H. Houston","Erythrodynamics In Goldfish, Carassius-Auratus L - Temperature Effects",1992,-2.12558950922114,"Physiological Zoology",0,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Carassius auratus","Aquatic","Acclimation",NA,NA,21,"Days",25,25,20,"Sinusoidal (Sine Curve)",1,"Day",21,"Adult","Adult","Physiological","Erythrocytic Haemoglobin","pg","No","No","A","A","B","A","23:A:A:B:A",56,"A","23:A:A:5",163,9,42.0401606425703,4.2409638554217,15,39.9196787148594,4.977327995126,"No","No","No",42.5401606425703,42.5401606425703,4.7409638554217,4.7409638554217,40.4196787148594,40.4196787148594,5.477327995126,5.477327995126,-0.0511318227596291,0.00260426568071071,-0.0738713003286404,0.168800948203019,0.219761579545491,-0.0950325676216314,"No",-0.0511318227596291,-0.0511318227596291,0.00260426568071071,0.168800948203019,0.219761579545491,-0.392095626105038,0.180980673194667
